feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,emotion
-605.34021,61.40236664,-17.71156693,16.34412766,-10.81116295,6.85289526,-18.45890999,-4.01659584,-14.2275362,-7.292994976,-0.9651829,-7.867707253,-0.233623102,-6.120165348,-4.133470535,-3.597865343,-4.774400234,-5.408594131,-0.771372497,-6.565480232,-4.096729755,-3.798338652,-3.542437792,-4.556798458,-3.447604895,-1.331391096,-2.302185059,2.943096399,0.699206591,1.088778019,-2.140147209,-1.729471087,-1.158517122,0.730434299,2.104953289,4.367753029,3.461859941,-0.504976153,-0.096485265,-1.943962097,0.618437529,0.566462457,0.651628196,0.620781004,0.618641913,0.664907217,0.689200878,0.719408989,0.663529694,0.626800239,0.655809522,0.740092814,3.64E-06,4.46E-05,0.000154778,0.000543464,0.006005981,0.043246713,0.118638463,0.149172232,0.203546971,0.224191487,0.042479262,0.015129261,0.018498586,0.052542634,0.222058356,0.102116846,0.041839074,0.08933378,0.176226497,0.197907403,0.075499088,0.1921096,0.222241268,0.052940439,0.02260673,0.051455691,0.076827876,0.235605687,0.132242098,0.049105514,0.015516758,0.003600992,0.007184968,0.012219528,0.018819114,0.027702104,0.05135826,0.062210172,0.011042872,0.003554838,0.002148988,0.003166324,0.021596784,0.074226819,0.100065105,0.099052042,0.028425679,0.006169804,0.00579134,0.014684426,0.014000789,0.005252354,0.002190268,0.001543717,0.007064669,0.019644303,0.003563314,0.002244033,0.003998937,0.002416266,0.00170325,0.000773551,0.001751616,0.001900331,0.002759024,0.001717667,0.001463489,0.001286144,0.000942171,0.001748451,0.003871375,0.002585305,0.001403973,0.001550789,0.001089057,0.00082835,0.000381629,0.000478914,0.000474073,0.000322738,0.00027761,0.00066173,0.000377599,0.000422927,0.000391846,0.000551453,0.001168508,0.000760162,0.000751096,0.000350477,0.000141552,0.000186769,0.000156444,0.000244943,0.000245173,0.000465857,0.000355333,0.000394734,0.000362095,0.00040823,0.000376657,0.000332571,0.000310481,0.000203214,0.00018426,0.000176051,0.000211479,0.000157624,0.000115378,0.000113902,0.000110501,6.75E-05,5.92E-05,5.07E-05,2.52E-05,1.90E-05,3.57E-06,3.92E-12,1.15E-14,5.03E-15,3.14E-15,2.21E-15,1.70E-15,1.46E-15,1.30E-15,1.15E-15,1.09E-15,1.04E-15,Happy
-644.2655029,89.52210236,-8.500449181,34.40345764,-4.201889515,17.08880043,-7.284795284,4.790042877,-3.461469173,2.221971989,-1.593077183,4.193306923,-1.469754577,-2.103157282,5.059675217,-4.551159382,3.335291147,-4.251741886,6.602510929,-3.580426693,1.551112294,0.556596994,-3.186808109,1.171707392,-3.197906017,1.013390422,-3.721144438,2.092032909,-1.284678221,0.150584608,-0.065319858,0.124364182,0.737469673,-1.811527729,0.082120627,0.450585037,0.860268593,0.00895483,0.387408674,-1.025108337,0.670383036,0.694117129,0.703817129,0.698988974,0.679741681,0.652669609,0.695763707,0.71509409,0.703989387,0.710288763,0.683443189,0.670801163,0.010111273,8.53E-05,0.000104897,0.005842736,0.078369632,0.123862803,0.019394631,0.003458341,0.011670784,0.030425876,0.032368429,0.0523188,0.01427664,0.003113158,0.015498933,0.013854354,0.00723997,0.012370548,0.017041074,0.009022002,0.006445053,0.003643352,0.006128164,0.008827303,0.005286616,0.003716038,0.004220139,0.005015869,0.009928016,0.005977,0.001415259,0.001223326,0.0010602,0.001725692,0.002200531,0.001983527,0.001031244,0.001475098,0.000975926,0.00195099,0.00325713,0.001393299,0.001389798,0.002170583,0.001366658,0.00125886,0.001097596,0.001205064,0.000859945,0.000946561,0.001662774,0.000840502,0.00032016,0.000577095,0.000903195,0.00066444,0.000253193,0.000251605,0.000314751,0.000298694,0.000284688,0.000260449,0.000250521,0.000540404,0.000219003,7.10E-05,0.000180035,0.000118097,0.000150722,0.000215183,0.000165196,0.000341008,0.000283949,0.000416767,0.000675506,0.000224102,0.000123142,5.02E-05,6.01E-05,3.29E-05,3.98E-05,2.92E-05,5.28E-05,8.96E-05,0.000100508,0.000138125,0.000200274,0.000232679,0.000177196,0.000208895,0.000107408,0.000142125,0.000208804,0.000215671,0.000247493,0.000369505,0.000322904,0.000291034,0.000277315,0.000215224,0.000232638,0.000197127,0.000123306,0.000107069,7.60E-05,0.000123868,0.000169939,0.000194161,0.00011123,8.32E-05,0.000110563,0.000113081,8.91E-05,4.95E-05,2.35E-05,1.17E-05,3.62E-06,5.90E-12,1.84E-12,1.14E-12,7.51E-13,5.02E-13,3.33E-13,2.14E-13,1.31E-13,7.16E-14,3.25E-14,9.80E-15,Calm
-708.9730835,96.23189545,0.276018083,43.95982361,4.665963173,15.65854359,-10.49832344,1.838199139,-1.021163225,6.293720722,-2.563319921,4.538771152,1.590179801,-4.620522976,5.243912697,-5.447918415,4.162483215,-4.79246664,-0.185910881,1.83230269,-0.210300848,-4.986922264,-1.832858205,1.283702612,-2.387828827,0.909473538,-2.391071081,0.253984749,-0.864664018,-0.110387526,-3.316357136,-1.532650113,-2.260497332,-1.579467416,-1.141748905,-1.818798304,-1.600395441,-5.036767006,-3.140620947,-3.897410631,0.687741041,0.695317566,0.742731571,0.727545738,0.697244465,0.683351457,0.667572379,0.71789372,0.709406018,0.685892403,0.765867174,0.705926776,1.90E-05,0.001000735,0.012566379,0.012116391,0.004901895,0.000512208,0.000760103,0.005490351,0.019367406,0.004058398,0.000728047,0.002219445,0.003963661,0.003736406,0.002348408,0.002718134,0.003634192,0.008753662,0.002783413,0.000266387,0.000474903,0.009176517,0.016068628,0.000409885,0.000127938,0.000384399,0.003404791,0.001209239,6.53E-05,0.000109533,0.000677436,0.001812032,0.000193714,1.43E-05,8.45E-05,0.000718832,0.00048584,3.76E-05,0.000105351,0.000615904,0.001975418,0.000299875,4.16E-05,0.000229748,0.001683814,0.000595101,2.26E-05,2.69E-05,0.000180102,4.86E-05,3.90E-05,4.84E-05,3.66E-05,3.03E-05,5.63E-05,2.78E-05,3.11E-05,6.61E-05,1.70E-05,2.65E-05,2.08E-05,4.79E-05,0.00010092,3.58E-05,0.000114862,7.23E-05,9.16E-05,2.66E-05,2.72E-05,1.62E-05,1.80E-05,8.14E-06,9.58E-06,8.31E-06,1.18E-05,1.06E-05,1.33E-05,3.83E-05,3.06E-05,3.93E-05,6.08E-05,3.42E-05,3.62E-05,3.35E-05,2.19E-05,3.74E-05,7.19E-05,0.000253011,0.000294269,0.000186856,0.000168131,0.000257661,0.000264786,0.00021636,0.000305181,0.000204926,0.000170282,0.00010637,0.000100709,6.92E-05,4.46E-05,4.20E-05,2.12E-05,2.18E-05,1.83E-05,1.39E-05,2.76E-05,3.76E-05,3.36E-05,2.86E-05,3.92E-05,4.01E-05,3.17E-05,2.09E-05,9.84E-06,6.14E-06,2.04E-06,7.25E-12,3.44E-12,2.43E-12,1.87E-12,1.53E-12,1.29E-12,1.13E-12,1.01E-12,9.31E-13,8.77E-13,8.45E-13,Calm
-705.5053711,73.98812103,-14.53079128,40.60678482,2.030011177,14.99503613,-13.56910801,9.326623917,-5.639537811,1.441974163,-1.575761557,-3.727688789,-3.875747204,-3.74159956,9.037424088,-3.458462,6.195910931,-4.870244026,0.516802311,3.952587366,1.058844209,-2.559574604,-3.591853142,-0.212458506,-3.289306164,-1.279669404,-2.860916853,-1.249298453,-1.587158799,-0.599437118,-2.734707117,0.703297973,-1.805368662,-2.115176439,-0.87676698,-0.239309654,-0.131951138,-2.961047888,-0.682035327,-1.327179551,0.735837817,0.716881335,0.657246411,0.656111836,0.668117285,0.708090365,0.764953494,0.817857802,0.757903099,0.716188788,0.725874126,0.738342106,0.000684701,1.92E-05,0.000448545,0.009844531,0.045083392,0.019030634,0.001055915,0.000751051,0.003055798,0.011875773,0.01340592,0.003514923,0.001449247,0.002835735,0.009267194,0.01408792,0.011500207,0.003479438,0.002445042,0.003083367,0.001308981,0.000522413,0.000269224,0.000357142,0.000465927,0.000650452,0.000540137,0.000445396,0.000480535,0.00057088,0.000445174,0.00051862,0.000805615,0.000990908,0.000560102,0.000825957,0.000606827,0.000503707,0.000317182,0.000467681,0.00012341,5.89E-05,5.28E-05,0.000117568,0.000107218,3.86E-05,3.44E-05,1.00E-05,3.21E-05,0.00011915,0.000145297,8.44E-05,6.95E-05,7.15E-05,0.000132311,0.000125681,4.18E-05,7.03E-05,6.96E-05,4.12E-05,6.81E-05,7.64E-05,5.59E-05,8.90E-05,0.00018184,0.000359939,0.000303197,0.000416589,0.000411701,0.000317977,0.00053015,0.000630374,0.001132495,0.001262921,0.000527721,0.000279362,0.00041417,0.00027951,0.000150819,0.000161593,0.000110338,8.04E-05,3.81E-05,4.31E-05,2.81E-05,3.31E-05,2.49E-05,5.54E-05,9.43E-05,9.27E-05,0.000111183,0.000182766,0.000178051,0.000148687,0.000177382,0.000122702,0.000120033,9.02E-05,8.47E-05,5.47E-05,2.97E-05,9.36E-06,7.79E-06,9.58E-06,1.83E-05,2.16E-05,2.33E-05,2.65E-05,2.96E-05,5.04E-05,3.68E-05,1.59E-05,1.02E-05,8.06E-06,3.63E-06,3.32E-06,1.48E-06,1.42E-12,3.21E-13,2.77E-13,2.41E-13,2.13E-13,1.93E-13,1.77E-13,1.65E-13,1.56E-13,1.50E-13,1.47E-13,Fearful
-701.293396,57.50637054,-15.95123005,16.78037071,-13.84441185,3.260766506,-15.55862713,-3.937585592,-12.45292664,-5.969264507,-4.636358738,-4.685469151,-6.7887187,-6.204559326,-0.002089414,-8.305222511,-3.124759674,-6.424183369,-2.193309784,-5.924582958,-1.7447263,-2.539028645,-0.272657037,0.567667782,-0.832470655,2.013257742,-3.301854849,1.738887429,1.456865191,4.722269058,4.707356453,6.850125313,5.971948147,3.989537239,2.44454217,1.274775028,1.232019544,-1.593756914,-0.041311417,-2.740956306,0.438728422,0.419080734,0.449168205,0.433416277,0.448200703,0.42024672,0.443134964,0.527079225,0.532838106,0.570241511,0.531781912,0.643213928,1.05E-06,9.71E-06,5.87E-05,3.83E-05,6.29E-06,1.46E-05,0.001625917,0.020534275,0.039340939,0.013771441,0.021615563,0.006421471,0.000585556,0.000341988,0.002423536,0.004185157,0.009679738,0.010665254,0.001480765,0.00070782,0.007726968,0.01823814,0.032341652,0.009977677,0.002923443,0.007305587,0.001654026,0.000110459,5.87E-05,7.37E-05,0.000833066,0.001019906,0.000617622,0.003308095,0.002400374,0.000400065,0.000115677,0.000351609,0.001327625,0.001075307,0.000622171,0.001860693,0.002813982,0.000167942,0.000429055,0.001638751,0.000829532,0.000483807,0.001460737,0.002352866,0.000293626,0.001092647,0.000499702,0.000226889,0.000310829,0.000261608,0.000479132,0.000114712,6.68E-05,0.000172261,0.000140627,6.49E-05,2.25E-05,3.28E-05,5.19E-05,6.06E-05,1.22E-05,2.37E-05,9.10E-05,3.83E-05,6.73E-05,5.33E-05,9.24E-05,4.88E-05,0.0001198,7.07E-05,4.62E-05,2.47E-05,4.39E-05,6.54E-05,4.12E-05,4.72E-05,3.79E-05,2.41E-05,2.19E-05,2.07E-05,1.68E-05,1.00E-05,1.61E-05,1.26E-05,1.84E-05,5.22E-05,2.44E-05,2.01E-05,2.54E-05,1.58E-05,1.51E-05,1.31E-05,1.30E-05,1.68E-05,2.02E-05,1.92E-05,2.12E-05,3.93E-05,4.75E-05,3.33E-05,4.79E-05,4.34E-05,3.56E-05,3.10E-05,5.85E-05,3.90E-05,2.86E-05,2.84E-05,1.73E-05,9.86E-06,3.61E-06,2.76E-12,1.99E-15,5.03E-16,2.59E-16,1.72E-16,1.31E-16,1.08E-16,9.32E-17,8.37E-17,7.86E-17,7.69E-17,Calm
-601.4785767,66.40135956,-9.860265732,18.80363083,-7.400531769,7.140992641,-17.45684242,-11.28749943,-10.27771759,6.768270493,-5.863410473,-3.977145672,0.60059011,-4.451915264,4.490314007,-3.577258587,-1.603953123,-5.315253258,-0.87583971,-8.772068024,-0.461783618,-0.628894806,-1.496320963,7.151686192,7.00144577,11.14383411,5.614248276,8.601851463,3.822639465,3.626002789,3.205637455,2.346718073,4.379276276,3.501143694,4.358383179,1.278848171,0.537064612,-0.687717795,-0.302033067,0.444343418,0.608921468,0.586640537,0.509870708,0.486120194,0.464139402,0.541826427,0.619990349,0.592326403,0.618096828,0.651205838,0.650296807,0.637927413,3.86E-05,6.20E-05,4.07E-05,1.75E-05,1.59E-05,0.000201473,0.006993316,0.089239568,0.2405397,1.032942414,0.867594898,0.15891391,0.010509077,0.004447072,0.017682502,0.016610401,0.009496782,0.033306245,0.140845299,0.195057333,0.376487046,0.255803287,0.299210817,0.157959998,0.012291916,0.000722672,0.007022651,0.048805501,0.018430695,0.00433474,0.004064228,0.008420935,0.082134299,0.095363319,0.026359003,0.000852076,0.012932346,0.014329611,0.000769028,0.000646188,0.000765095,0.00035584,0.001010826,0.008249857,0.008057138,0.006235342,0.001704528,0.000436573,0.000938012,0.00106751,0.000692314,0.002894025,0.01387254,0.0094997,0.002263037,0.004013104,0.005045457,0.012753256,0.0104969,0.001714366,0.002046767,0.001036375,0.002586684,0.002218481,0.000389774,0.000302376,0.000233692,0.000910972,0.00027038,9.68E-05,0.000146217,0.000638241,0.000503849,0.000223441,0.000189037,0.000540413,0.000543236,0.000301618,0.00024922,0.000138538,0.000114829,0.000125086,0.000196701,0.000306642,0.000544131,0.00100377,0.001763794,0.001727968,0.002310664,0.001284171,0.000873402,0.000482896,0.000416055,0.000331368,0.000227864,0.00040619,0.000399965,0.000609764,0.001192327,0.001116787,0.001249306,0.001171624,0.000934335,0.000917332,0.000709872,0.000461413,0.000276395,0.000297288,0.000886959,0.001495156,0.001251802,0.001139487,0.001020799,0.00045137,0.000100332,7.18E-05,2.95E-05,1.58E-11,5.46E-13,3.27E-13,2.12E-13,1.42E-13,9.64E-14,6.52E-14,4.37E-14,2.91E-14,1.92E-14,1.36E-14,Fearful
-517.5474243,35.84583664,-37.3370285,10.11601543,-27.73130226,-4.450283051,-21.12804794,-3.344313622,-13.93643284,-2.700560331,-11.43853664,-3.584084988,-6.23925209,-6.848865986,0.830166221,-13.32596684,5.706694126,2.646807194,12.52992821,13.60121727,12.17321014,2.595042467,0.300434262,1.783033967,-0.493241549,1.045933485,-2.790646076,1.306167006,-2.366598606,-0.361341387,-5.233244419,-0.633829415,0.516187727,0.252823234,0.136884123,0.034200247,1.966866374,-1.25635457,-0.292329162,0.323691815,0.578521192,0.494577646,0.489077717,0.502566576,0.569783151,0.647178233,0.635994315,0.636258364,0.548187792,0.483187139,0.51672399,0.66071707,2.00E-05,3.09E-05,3.28E-05,2.42E-05,1.63E-05,1.95E-05,3.91E-05,0.005962419,0.033301212,0.026733451,0.04014938,0.1352759,0.924535632,1.390396237,2.133914709,1.133394003,0.076098308,0.026732551,0.021513874,0.017367359,0.024519974,0.029374085,0.055638369,0.072746739,0.329798639,1.24069941,1.900010705,0.674131095,0.970865965,0.632472038,0.801190138,0.988112748,0.124070495,0.022885252,0.028435498,0.027414247,0.082271345,0.282404542,0.4943887,2.051250458,1.437722921,0.675913155,0.979448438,0.770092607,0.496094167,0.482591867,0.090980165,0.010635596,0.017771298,0.028208632,0.084104247,0.132769644,0.132971227,0.150480881,0.156906784,0.060295075,0.087760046,0.072816767,0.086765788,0.137603,0.066977911,0.053133998,0.032733262,0.051804096,0.069047667,0.031331081,0.047639746,0.018243212,0.008929808,0.007152143,0.008182175,0.006487747,0.006226959,0.0039476,0.006702912,0.013722637,0.02070592,0.016072959,0.004126376,0.003572236,0.007178511,0.009293239,0.001577697,0.000733426,0.001493672,0.002221148,0.00119458,0.001650036,0.003544173,0.005082273,0.007036887,0.010767901,0.010979808,0.006046958,0.00461061,0.008794793,0.004363898,0.002128746,0.002055445,0.001088714,0.001399709,0.00177264,0.00256891,0.003062896,0.00388387,0.007058622,0.006488306,0.005997821,0.004941262,0.005281522,0.004878164,0.004845902,0.003913926,0.00253782,0.001691977,0.001008735,0.000278091,3.55E-10,9.09E-14,2.11E-14,1.02E-14,6.42E-15,4.72E-15,3.89E-15,3.59E-15,3.38E-15,3.26E-15,3.02E-15,Happy
-826.1605225,53.3422699,-16.0680809,24.30563164,-16.28634262,11.25761986,-18.26214218,-1.934282303,-12.80222034,-0.902443767,-5.974517822,-6.137348652,-1.303358436,-3.786254883,-4.329389095,-9.854088783,0.792216539,-6.31330204,-0.197202384,-6.510723591,0.504223228,-3.952334881,-2.700283051,1.026669502,-0.838901639,2.605360746,0.521128774,2.488646269,-1.283903718,1.624438763,-2.494618416,2.412843466,0.907576859,2.652630806,3.35648036,3.849845886,5.317916393,1.933999419,1.177731395,-1.261724472,0.477547973,0.484810948,0.475061744,0.455446512,0.481939793,0.531564772,0.606560111,0.591272593,0.543761849,0.513004899,0.584967196,0.742332637,9.34E-07,4.87E-07,1.28E-05,2.65E-05,3.89E-06,0.000196713,0.002690389,0.002816498,0.001752659,0.002238073,0.002174421,0.000223423,0.000113679,0.00084461,0.001899891,0.000962626,0.000234668,0.000319321,0.000732313,0.000616545,0.001010308,0.001205286,0.000596428,0.000338289,8.28E-05,3.88E-05,2.42E-05,9.63E-05,0.000363432,0.000241964,0.000260047,0.000362476,0.00018047,1.20E-05,1.08E-05,4.46E-05,1.95E-05,1.95E-05,1.94E-05,2.53E-05,3.44E-05,0.000100004,8.74E-05,3.23E-05,2.37E-05,1.63E-05,8.60E-06,1.97E-05,5.16E-05,8.52E-05,4.77E-05,4.40E-05,1.63E-05,2.44E-05,2.94E-05,3.38E-05,2.13E-05,4.22E-05,3.47E-05,1.35E-05,1.48E-05,2.37E-05,1.92E-05,2.25E-05,2.06E-05,8.49E-06,3.68E-06,3.05E-06,1.87E-06,2.26E-06,2.79E-06,1.49E-06,2.09E-06,3.38E-06,3.44E-06,5.69E-06,1.17E-05,9.36E-06,9.95E-06,1.85E-05,1.06E-05,6.86E-06,1.21E-05,1.99E-05,7.34E-06,4.55E-06,3.88E-06,4.48E-06,5.17E-06,8.95E-06,1.03E-05,8.34E-06,5.25E-06,4.50E-06,7.00E-06,8.95E-06,1.89E-05,2.25E-05,3.12E-05,3.12E-05,2.49E-05,2.05E-05,2.38E-05,1.67E-05,1.23E-05,1.10E-05,9.30E-06,7.04E-06,8.35E-06,7.12E-06,8.06E-06,9.36E-06,9.31E-06,5.13E-06,4.16E-06,3.00E-06,9.02E-07,5.18E-13,2.48E-15,1.06E-15,6.12E-16,4.12E-16,3.05E-16,2.42E-16,2.02E-16,1.77E-16,1.60E-16,1.50E-16,Calm
-545.1447754,76.12658691,-27.32064629,33.25761414,-17.65450668,2.744141102,-17.91599274,-10.49857521,-14.74208641,-1.740779519,3.840064526,-6.004193783,-1.049732327,2.620555639,0.257760286,-1.763581872,2.614353657,-4.549985409,0.008929265,-8.089236259,-3.938365698,-2.26104188,-2.782764673,-1.21649313,0.143252611,-1.089050531,-1.525179863,5.643007278,2.755100012,8.269498825,6.551764965,5.835685253,5.530992985,5.380921841,2.958604813,3.220904112,3.603933334,1.891554952,2.434143543,0.429221123,0.513686776,0.525301039,0.5808447,0.572437644,0.566199243,0.615689278,0.662155151,0.676973343,0.672659278,0.683667719,0.661940336,0.607517362,4.62E-05,0.000146339,0.000200365,8.50E-05,8.38E-05,0.00267926,0.15107052,0.546344399,0.831736863,0.320008844,0.185520381,0.041563842,0.005616071,0.039805878,0.132667974,0.082503878,0.153850049,0.248355761,0.329878658,0.225463748,0.040236708,0.098334387,0.045848798,0.050095152,0.099294558,0.217515171,0.137228087,0.015844237,0.014784233,0.006574729,0.002218869,0.006408199,0.027734285,0.021622911,0.177057236,0.120570108,0.010531382,0.007216583,0.001513547,0.0036104,0.006559635,0.003105104,0.005534533,0.010747487,0.004161181,0.001944456,0.003474754,0.00449438,0.003206353,0.004450006,0.002806119,0.002452058,0.003782957,0.009620802,0.007050133,0.00789968,0.002669646,0.003296962,0.01113513,0.008732185,0.009109057,0.002573469,0.001141782,0.003985204,0.006735323,0.00229233,0.000723747,0.000255874,0.000407687,0.000531494,0.000417828,0.000663419,0.000870594,0.000886898,0.000611722,0.001367037,0.000908456,0.001629447,0.001244528,0.000616683,0.000621128,0.000515793,0.000460528,0.000491456,0.000617425,0.000858087,0.000820118,0.000463704,0.000379097,0.000356845,0.000254562,0.000156024,0.000206098,0.000423278,0.001041428,0.001887699,0.001063972,0.001105627,0.001309541,0.00135701,0.00069064,0.000843518,0.00072505,0.00029266,0.000255296,0.000221277,0.000352823,0.000234712,0.000201951,0.000231965,0.000189899,0.000115718,6.76E-05,0.000157684,0.000124443,4.95E-05,2.09E-05,1.33E-10,8.05E-11,6.57E-11,5.63E-11,4.98E-11,4.51E-11,4.16E-11,3.91E-11,3.72E-11,3.59E-11,3.51E-11,Calm
-735.104187,83.81375885,0.968297303,28.85243607,-1.918572426,8.276912689,-5.675263405,3.32708168,-0.703578651,3.49536562,3.892021179,2.040171623,0.593779624,-2.895851135,5.197216988,-1.505558729,-0.791000187,0.650298178,2.22347188,-0.425395131,2.212594032,-1.210817575,-2.123480558,-0.569570541,0.019238669,2.176501513,-1.592164993,2.167001247,-0.88216424,-0.099504277,0.254119664,0.511567235,0.803301871,0.028041927,1.791990042,0.046838772,-0.369854987,-2.305536509,-1.032191277,-0.367243052,0.630145788,0.621689796,0.661249995,0.677356243,0.719410419,0.764614701,0.75440532,0.767137051,0.727781475,0.738797069,0.765879512,0.693951249,0.000179115,6.93E-05,0.001112136,0.005642161,0.006045391,0.000888597,0.00085015,0.003109456,0.011561711,0.011130968,0.00255662,0.000793721,0.000960056,0.003336843,0.015687887,0.004390714,0.000661222,0.001688086,0.001695849,0.001320563,0.000365943,0.001279859,0.002937594,0.001777032,0.000703319,0.000977234,0.003040411,0.001508523,0.000514735,0.000299996,0.001897016,0.003361243,0.000346774,0.00011046,0.000219243,0.001302251,0.000637739,0.000218462,0.000349075,0.00083773,0.001323679,0.000137836,5.50E-05,0.000307173,0.000490524,7.52E-05,3.05E-05,6.29E-05,7.45E-05,3.53E-05,4.73E-05,9.75E-05,4.02E-05,2.88E-05,4.69E-05,2.65E-05,3.72E-05,2.68E-05,1.54E-05,3.17E-05,2.99E-05,7.24E-06,6.24E-05,4.46E-05,2.83E-05,7.96E-05,1.92E-05,6.35E-05,1.90E-05,1.81E-05,1.44E-05,2.14E-05,2.46E-05,3.31E-05,3.71E-05,3.83E-05,2.34E-05,1.71E-05,1.41E-05,5.45E-06,4.56E-06,3.92E-06,3.84E-06,3.15E-06,7.16E-06,9.17E-06,1.28E-05,1.08E-05,8.63E-06,6.68E-06,1.01E-05,1.47E-05,1.79E-05,2.26E-05,1.75E-05,1.42E-05,6.79E-06,1.20E-05,1.49E-05,2.22E-05,3.19E-05,4.78E-05,7.41E-05,4.00E-05,4.13E-05,1.79E-05,1.09E-05,3.87E-06,3.15E-06,3.69E-06,2.97E-06,4.94E-06,2.97E-06,1.19E-06,8.31E-07,4.59E-07,8.80E-08,2.95E-13,1.01E-14,9.18E-15,8.49E-15,7.86E-15,7.33E-15,6.89E-15,6.51E-15,6.25E-15,6.06E-15,5.94E-15,Calm
-686.7921753,72.00800323,-12.26216984,21.56394768,1.363444567,8.642243385,-10.48728085,-0.657650054,-11.22720242,-0.577870488,1.118646264,-4.46525383,-2.104056835,-2.534273148,1.300558567,-2.550005436,-2.344168901,-4.082752705,0.903537571,-4.428450108,-1.444705963,-3.64495945,-2.079161406,-2.428393841,-4.320591927,-0.927109122,-3.930251598,-0.963557959,-1.395704746,-1.489625454,-3.267658472,-0.523687959,-3.315635204,-3.005229712,-2.161831856,-0.581235886,1.46559751,-0.196051046,1.259420037,-1.00418663,0.659650028,0.634158134,0.636753261,0.675397158,0.696111977,0.716304958,0.72905457,0.716187716,0.714044213,0.690228343,0.732497454,0.746942461,2.44E-05,2.95E-05,0.000221318,0.022855202,0.070063904,0.053554568,0.061414901,0.011159706,0.011979914,0.026376598,0.018434269,0.016023505,0.030657835,0.066837825,0.052288584,0.023928491,0.022020588,0.013999333,0.017776562,0.025875345,0.020839846,0.007634865,0.005781003,0.021925824,0.016142514,0.014236283,0.005810949,0.010667146,0.019024884,0.004849991,0.001746488,0.000573311,0.000608557,0.001739011,0.002140223,0.001146359,0.000859983,0.001872811,0.001946307,0.000797227,0.000990496,0.001580721,0.003439936,0.004859837,0.002590244,0.003713558,0.004004296,0.002125174,0.001713128,0.002601595,0.002378057,0.000902361,0.001199101,0.0009064,0.000917699,0.000979577,0.002268869,0.004281705,0.001227801,0.00095572,0.001593577,0.0011241,0.000791957,0.000424632,0.000323592,0.000389479,0.000261613,0.000240323,0.000254035,0.00038753,0.000690365,0.000780266,0.001258335,0.001338691,0.001073203,0.000827832,0.000958772,0.000373978,0.000198761,0.000208146,0.00018151,0.000231298,0.000292125,0.000220578,0.000129089,0.000103673,7.89E-05,0.000113328,6.33E-05,3.61E-05,4.79E-05,7.01E-05,9.25E-05,0.00010641,9.17E-05,0.000123389,0.000105878,0.000129732,0.000193138,0.000200656,0.000210979,0.000212415,0.000225341,0.000247948,0.000158465,9.40E-05,5.80E-05,3.89E-05,5.16E-05,5.40E-05,5.05E-05,8.83E-05,7.24E-05,4.74E-05,3.21E-05,1.77E-05,8.29E-06,8.33E-12,1.58E-14,6.48E-15,3.28E-15,1.81E-15,1.04E-15,6.05E-16,3.52E-16,1.96E-16,1.11E-16,6.61E-17,Calm
